timestamp,sender,message,contact
2022-12-18 23:50:00,Ayush,Oh srry,WhatsApp Chat with Krishna
2022-12-18 23:50:00,Ayush,I thought I was special,WhatsApp Chat with Krishna
2022-12-18 23:50:00,Ayush,Maurya ko chodne gaye,WhatsApp Chat with Krishna
2022-12-18 23:51:00,Krishna,But i already have you,WhatsApp Chat with Krishna
2022-12-18 23:51:00,Krishna,Ohhh,WhatsApp Chat with Krishna
2022-12-18 23:52:00,Ayush,But shaadi kidhar hui hai,WhatsApp Chat with Krishna
2022-12-18 23:53:00,Krishna,Ohh wowww,WhatsApp Chat with Krishna
2022-12-18 23:53:00,Ayush,Shirtless,WhatsApp Chat with Krishna
2022-12-18 23:53:00,Ayush,Road pe pushups marne wale hai,WhatsApp Chat with Krishna
2022-12-18 23:53:00,Ayush,Ha okay chod,WhatsApp Chat with Krishna
2022-12-18 23:53:00,Krishna,Haa but hum single hi rahege 28tak,WhatsApp Chat with Krishna
2022-12-18 23:53:00,Ayush,Aadil live kar raha hai,WhatsApp Chat with Krishna
2022-12-18 23:53:00,Krishna,Send recording,WhatsApp Chat with Krishna
2022-12-18 23:54:00,Krishna,Haa,WhatsApp Chat with Krishna
2022-12-18 23:54:00,Ayush,....,WhatsApp Chat with Krishna
2022-12-18 23:55:00,Krishna,Padha,WhatsApp Chat with Krishna
2022-12-18 23:56:00,Krishna,Recording chahiye ha mujhe,WhatsApp Chat with Krishna
2022-12-19 00:07:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-19 00:07:00,Ayush,What happens on boys night stays on boys night,WhatsApp Chat with Krishna
2022-12-19 00:07:00,Ayush,Meko gossips nahi bataye,WhatsApp Chat with Krishna
2022-12-19 00:08:00,Krishna,Hawwww,WhatsApp Chat with Krishna
2022-12-19 00:08:00,Krishna,I told you the main main gossip ha,WhatsApp Chat with Krishna
2022-12-19 00:09:00,Ayush,Chod,WhatsApp Chat with Krishna
2022-12-19 00:09:00,Ayush,Nothing you told,WhatsApp Chat with Krishna
2022-12-19 00:09:00,Krishna,Upar jake dekh,WhatsApp Chat with Krishna
2022-12-19 00:10:00,Ayush,Its,WhatsApp Chat with Krishna
2022-12-19 00:10:00,Krishna,Pch,WhatsApp Chat with Krishna
2022-12-19 00:10:00,Krishna,Bhej naaa,WhatsApp Chat with Krishna
2022-12-19 00:10:00,Ayush,Shirtless maurya doing pushups,WhatsApp Chat with Krishna
2022-12-19 00:10:00,Ayush,Very exclusive,WhatsApp Chat with Krishna
2022-12-19 00:10:00,Krishna,Send,WhatsApp Chat with Krishna
2022-12-19 00:10:00,Ayush,.,WhatsApp Chat with Krishna
2022-12-19 00:11:00,Krishna,Your picture or you,WhatsApp Chat with Krishna
2022-12-19 00:11:00,Ayush,Mera vision board bheju?,WhatsApp Chat with Krishna
2022-12-19 00:11:00,Krishna,Thanks,WhatsApp Chat with Krishna
2022-12-19 00:11:00,Krishna,Senddd,WhatsApp Chat with Krishna
2022-12-19 00:11:00,Ayush,Your vision board is very good,WhatsApp Chat with Krishna
2022-12-19 00:11:00,Ayush,But I would've made it better,WhatsApp Chat with Krishna
2022-12-19 00:12:00,Krishna,Haa bhej,WhatsApp Chat with Krishna
2022-12-19 00:21:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-19 00:21:00,Ayush,Kaisa hai?,WhatsApp Chat with Krishna
2022-12-19 00:22:00,Ayush,Kitna pretty hai,WhatsApp Chat with Krishna
2022-12-19 00:23:00,Krishna,Send maurya ka videooo,WhatsApp Chat with Krishna
2022-12-19 00:24:00,Ayush,Just because I love you too much,WhatsApp Chat with Krishna
2022-12-19 00:25:00,Krishna,WOW.,WhatsApp Chat with Krishna
2022-12-19 00:26:00,Krishna,Haa ofc,WhatsApp Chat with Krishna
2022-12-19 00:26:00,Ayush,Sehersha ne live join Kiya tha,WhatsApp Chat with Krishna
2022-12-19 00:26:00,Krishna,Kya entertainment hai,WhatsApp Chat with Krishna
2022-12-19 00:27:00,Ayush,"Bohot ""make us feel low about ourself"" wale messages daal Rahi thi",WhatsApp Chat with Krishna
2022-12-19 00:27:00,Ayush,Ourselves*,WhatsApp Chat with Krishna
2022-12-19 00:27:00,Krishna,Jaise ki?,WhatsApp Chat with Krishna
2022-12-19 00:27:00,Ayush,Kyu kar rahe hai,WhatsApp Chat with Krishna
2022-12-19 00:27:00,Ayush,Jobless,WhatsApp Chat with Krishna
2022-12-19 00:28:00,Krishna,Ohhhh ohh,WhatsApp Chat with Krishna
2022-12-19 00:43:00,Ayush,Yesss,WhatsApp Chat with Krishna
2022-12-19 00:47:00,Ayush,Soja acche se,WhatsApp Chat with Krishna
2022-12-19 00:47:00,Ayush,Good night krishna,WhatsApp Chat with Krishna
2022-12-19 01:29:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-19 01:29:00,Ayush,Context de,WhatsApp Chat with Krishna
2022-12-19 06:45:00,Krishna,Ansh ke baare mai hai,WhatsApp Chat with Krishna
2022-12-19 06:56:00,Ayush,Oh chod,WhatsApp Chat with Krishna
2022-12-19 07:05:00,Krishna,Soya nahi ki uth gaya?,WhatsApp Chat with Krishna
2022-12-19 08:37:00,Ayush,So gaya uth gaya so gaya,WhatsApp Chat with Krishna
2022-12-19 08:41:00,Krishna,Okey,WhatsApp Chat with Krishna
2022-12-19 08:42:00,Ayush,Tell me gossips,WhatsApp Chat with Krishna
2022-12-19 08:42:00,Ayush,Uss din ke,WhatsApp Chat with Krishna
2022-12-19 08:44:00,Krishna,Just urvi wagera,WhatsApp Chat with Krishna
2022-12-19 08:44:00,Krishna,Arey itna kuch nahi tha gossip,WhatsApp Chat with Krishna
2022-12-19 08:44:00,Krishna,Nothing new,WhatsApp Chat with Krishna
2022-12-19 08:45:00,Ayush,Meh,WhatsApp Chat with Krishna
2022-12-19 08:45:00,Ayush,Okay,WhatsApp Chat with Krishna
2022-12-19 08:46:00,Ayush,Padhai ki?,WhatsApp Chat with Krishna
2022-12-19 09:01:00,Ayush,Nicee,WhatsApp Chat with Krishna
2022-12-19 09:01:00,Ayush,Yesss,WhatsApp Chat with Krishna
2022-12-19 09:01:00,Krishna,Haa,WhatsApp Chat with Krishna
2022-12-19 09:01:00,Krishna,Bracelet chick?,WhatsApp Chat with Krishna
2022-12-19 09:06:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-19 09:07:00,Ayush,What emojis ha,WhatsApp Chat with Krishna
2022-12-19 09:09:00,Krishna,What,WhatsApp Chat with Krishna
2022-12-19 09:09:00,Ayush,send text!,WhatsApp Chat with Krishna
2022-12-19 10:02:00,Krishna,Pch,WhatsApp Chat with Krishna
2022-12-19 10:03:00,Ayush,Wyd,WhatsApp Chat with Krishna
2022-12-19 10:08:00,Krishna,Class khatam hua jusy,WhatsApp Chat with Krishna
2022-12-19 10:11:00,Ayush,Ohh,WhatsApp Chat with Krishna
2022-12-19 10:11:00,Ayush,Kab kab hota hai,WhatsApp Chat with Krishna
2022-12-19 10:14:00,Krishna,Aise periodically nahi hai abhi tak Coz mera portion peeche haina,WhatsApp Chat with Krishna
2022-12-19 10:15:00,Ayush,Tera seperately lete hai?,WhatsApp Chat with Krishna
2022-12-19 10:18:00,Krishna,Haa mai akeli 11th ki hoti hu,WhatsApp Chat with Krishna
2022-12-19 10:39:00,Ayush,Wow,WhatsApp Chat with Krishna
2022-12-19 10:39:00,Ayush,Aur baki ke?,WhatsApp Chat with Krishna
2022-12-19 10:39:00,Krishna,Barvi wale,WhatsApp Chat with Krishna
2022-12-19 10:40:00,Ayush,Damnnn,WhatsApp Chat with Krishna
2022-12-19 10:40:00,Ayush,Teko pata hai,WhatsApp Chat with Krishna
2022-12-19 10:40:00,Ayush,Mera dost jisne drop liya tha,WhatsApp Chat with Krishna
2022-12-19 10:40:00,Ayush,Uska attempt aa bhi gaya,WhatsApp Chat with Krishna
2022-12-19 10:40:00,Ayush,January Mai uska mains hai,WhatsApp Chat with Krishna
2022-12-19 10:40:00,Ayush,I was like drop year khatam bhi hone ko aya,WhatsApp Chat with Krishna
2022-12-19 10:55:00,Krishna,Yeh cycle bohot chota hai,WhatsApp Chat with Krishna
2022-12-19 10:55:00,Krishna,24th January ko haina,WhatsApp Chat with Krishna
2022-12-19 10:55:00,Krishna,Haa,WhatsApp Chat with Krishna
2022-12-19 10:56:00,Krishna,Uska advance may mai hi hoga pat,WhatsApp Chat with Krishna
2022-12-19 10:56:00,Krishna,Par*,WhatsApp Chat with Krishna
2022-12-19 10:56:00,Krishna,So 1year ho jayega,WhatsApp Chat with Krishna
2022-12-19 11:09:00,Ayush,Haa right,WhatsApp Chat with Krishna
2022-12-19 11:09:00,Ayush,But usne August mai di thi na advance 2022 ki,WhatsApp Chat with Krishna
2022-12-19 11:32:00,Krishna,Ohhhh achha,WhatsApp Chat with Krishna
2022-12-19 11:33:00,Ayush,Unka jee late hua,WhatsApp Chat with Krishna
2022-12-19 11:34:00,Ayush,Toh unko advantage mil gaya kinda,WhatsApp Chat with Krishna
2022-12-19 11:40:00,Krishna,Iss saal bhi expected tha late hona but nahi hua postpone,WhatsApp Chat with Krishna
2022-12-19 11:40:00,Krishna,Haaa naaa,WhatsApp Chat with Krishna
2022-12-19 11:42:00,Ayush,Haaaa,WhatsApp Chat with Krishna
2022-12-19 12:34:00,Ayush,Chale gaye vo dono,WhatsApp Chat with Krishna
2022-12-19 12:49:00,Krishna,Haa kya,WhatsApp Chat with Krishna
2022-12-19 12:49:00,Ayush,Yessss,WhatsApp Chat with Krishna
2022-12-19 12:49:00,Krishna,Had fun?,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Ayush,Damnnnn,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Krishna,Ohhhh,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Ayush,The rise,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Ayush,Documentary thi basketball player ki,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Krishna,Oo konsi,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Ayush,Yeahh,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Krishna,Mujhe aaj hi thoda motivation aaya hai,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Ayush,And kal maurya ke saath masti,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Ayush,Padhai karni hai yarrrr So demotivated,WhatsApp Chat with Krishna
2022-12-19 12:50:00,Ayush,Subah movie dekhi,WhatsApp Chat with Krishna
2022-12-19 12:51:00,Ayush,Krishna,WhatsApp Chat with Krishna
2022-12-19 12:51:00,Ayush,Ek movie date to Jana hai,WhatsApp Chat with Krishna
2022-12-19 12:51:00,Ayush,vacation mai,WhatsApp Chat with Krishna
2022-12-19 12:51:00,Ayush,It's a need,WhatsApp Chat with Krishna
2022-12-19 12:51:00,Krishna,Haa,WhatsApp Chat with Krishna
2022-12-19 12:51:00,Ayush,But when you feel like not studying tab,WhatsApp Chat with Krishna
2022-12-19 12:51:00,Krishna,Dekh iss week mai kam se kam padhai karte hai,WhatsApp Chat with Krishna
2022-12-19 12:52:00,Krishna,Ukw we have almost 150 chapters for the finals,WhatsApp Chat with Krishna
2022-12-19 12:52:00,Krishna,Yess,WhatsApp Chat with Krishna
2022-12-19 12:52:00,Ayush,To wo karlunga,WhatsApp Chat with Krishna
2022-12-19 12:52:00,Ayush,Yeah yeah,WhatsApp Chat with Krishna
2022-12-19 12:52:00,Krishna,Coz like strong start kiya toh motivation lasts longer,WhatsApp Chat with Krishna
2022-12-19 12:52:00,Ayush,Or need thodu sa timepass,WhatsApp Chat with Krishna
2022-12-19 12:52:00,Ayush,I have to cover up missed stuff,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Krishna,Ikr,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Krishna,Like about utne chapters hai,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Krishna,No organic chemistry,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Ayush,Or alkanes alkenes alkynes,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Ayush,Are you considering organic chemistry,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Ayush,Like,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Krishna,I do took,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Krishna,Too*,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Krishna,Yesh,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Ayush,Atleast i do,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Ayush,"But uske baad we need ""ayush krishna"" time",WhatsApp Chat with Krishna
2022-12-19 12:53:00,Krishna,Sorry 105,WhatsApp Chat with Krishna
2022-12-19 12:53:00,Ayush,Tf,WhatsApp Chat with Krishna
2022-12-19 12:54:00,Krishna,Hawwww,WhatsApp Chat with Krishna
2022-12-19 12:54:00,Krishna,Aur bas 63 din baaki hai,WhatsApp Chat with Krishna
2022-12-19 12:54:00,Ayush,No but I'm smart enough,WhatsApp Chat with Krishna
2022-12-19 12:54:00,Krishna,1chapter,WhatsApp Chat with Krishna
2022-12-19 12:54:00,Krishna,Do i make sense?,WhatsApp Chat with Krishna
2022-12-19 12:54:00,Krishna,Matlab i consider composition to be one chapter,WhatsApp Chat with Krishna
2022-12-19 12:54:00,Ayush,Acha samjha,WhatsApp Chat with Krishna
2022-12-19 12:55:00,Ayush,Tera rank bacha ke rakh,WhatsApp Chat with Krishna
2022-12-19 12:55:00,Ayush,I just wanna get done with 11th,WhatsApp Chat with Krishna
2022-12-19 12:55:00,Ayush,In 12th I'm not holding back in academics,WhatsApp Chat with Krishna
2022-12-19 12:56:00,Ayush,I'm gonna act like nahi aaa sakte,WhatsApp Chat with Krishna
2022-12-19 12:56:00,Krishna,Haa,WhatsApp Chat with Krishna
2022-12-19 12:56:00,Ayush,nai,WhatsApp Chat with Krishna
2022-12-19 12:56:00,Krishna,Do log 1 st aa sakte hai,WhatsApp Chat with Krishna
2022-12-19 12:57:00,Krishna,Procrastinate mat kar,WhatsApp Chat with Krishna
2022-12-19 12:57:00,Krishna,Aaja aaja,WhatsApp Chat with Krishna
2022-12-19 12:57:00,Ayush,karunga,WhatsApp Chat with Krishna
2022-12-19 12:57:00,Ayush,Mera phone lelo merese koi,WhatsApp Chat with Krishna
2022-12-19 12:57:00,Ayush,First,WhatsApp Chat with Krishna
2022-12-19 12:57:00,Ayush,Aur meko aana hai,WhatsApp Chat with Krishna
2022-12-19 12:57:00,Krishna,Okay,WhatsApp Chat with Krishna
2022-12-19 12:57:00,Krishna,Chal padhai kar,WhatsApp Chat with Krishna
2022-12-19 12:58:00,Krishna,Mai agar tere gharke paas rehti thi na i would've done it,WhatsApp Chat with Krishna
2022-12-19 12:58:00,Krishna,Switch off karde,WhatsApp Chat with Krishna
2022-12-19 12:58:00,Ayush,Hum saath mai padhai karte fir to,WhatsApp Chat with Krishna
2022-12-19 12:58:00,Ayush,Forsure,WhatsApp Chat with Krishna
2022-12-19 12:58:00,Ayush,Mom ko deta hu,WhatsApp Chat with Krishna
2022-12-19 12:58:00,Krishna,Haaaaa,WhatsApp Chat with Krishna
2022-12-19 12:59:00,Ayush,I'll complete it aaj ke aaj,WhatsApp Chat with Krishna
2022-12-19 12:59:00,Ayush,Haa,WhatsApp Chat with Krishna
2022-12-19 12:59:00,Krishna,Sets kiya?,WhatsApp Chat with Krishna
2022-12-19 12:59:00,Ayush,Maths,WhatsApp Chat with Krishna
2022-12-19 12:59:00,Ayush,Ek chapter dena,WhatsApp Chat with Krishna
2022-12-19 12:59:00,Ayush,Meko,WhatsApp Chat with Krishna
2022-12-19 12:59:00,Krishna,Haa dede,WhatsApp Chat with Krishna
2022-12-19 12:59:00,Ayush,To study,WhatsApp Chat with Krishna
2022-12-19 13:00:00,Ayush,It is.,WhatsApp Chat with Krishna
2022-12-19 13:00:00,Krishna,Relations and functions?,WhatsApp Chat with Krishna
2022-12-19 13:00:00,Ayush,You look that down upon me,WhatsApp Chat with Krishna
2022-12-19 13:00:00,Krishna,No i did sets like in the last week,WhatsApp Chat with Krishna
2022-12-19 13:00:00,Ayush,Arey wo chindi lessons chod,WhatsApp Chat with Krishna
2022-12-19 13:00:00,Krishna,Relations and functions is not a chindi lesson,WhatsApp Chat with Krishna
2022-12-19 13:01:00,Ayush,Mere liye easy bana diya tune,WhatsApp Chat with Krishna
2022-12-19 13:01:00,Krishna,Jaa,WhatsApp Chat with Krishna
2022-12-19 13:01:00,Krishna,Haa kar,WhatsApp Chat with Krishna
2022-12-19 13:01:00,Krishna,Kya,WhatsApp Chat with Krishna
2022-12-19 13:01:00,Krishna,Tune kar liya kya?,WhatsApp Chat with Krishna
2022-12-19 13:01:00,Krishna,Wtf,WhatsApp Chat with Krishna
2022-12-19 13:01:00,Ayush,Thike I'll do relations and functions,WhatsApp Chat with Krishna
2022-12-19 13:01:00,Ayush,Padhai aaj ki,WhatsApp Chat with Krishna
2022-12-19 13:02:00,Krishna,Physics is deadly,WhatsApp Chat with Krishna
2022-12-19 13:02:00,Krishna,Thoda thoda kar chem and physics,WhatsApp Chat with Krishna
2022-12-19 13:02:00,Ayush,To ek se jyada?,WhatsApp Chat with Krishna
2022-12-19 13:02:00,Krishna,Uhh dusre subjects?,WhatsApp Chat with Krishna
2022-12-19 13:02:00,Krishna,Ohhhh ha,WhatsApp Chat with Krishna
2022-12-19 13:02:00,Ayush,One lesson a day is good enough na?,WhatsApp Chat with Krishna
2022-12-19 13:03:00,Krishna,Bohot discussion Kiya ab padh,WhatsApp Chat with Krishna
2022-12-19 13:03:00,Krishna,Okay okay,WhatsApp Chat with Krishna
2022-12-19 13:03:00,Ayush,I'll do smart work,WhatsApp Chat with Krishna
2022-12-19 13:03:00,Ayush,Oh,WhatsApp Chat with Krishna
2022-12-19 13:03:00,Krishna,Usme 6 exercises hai beta,WhatsApp Chat with Krishna
2022-12-19 13:03:00,Ayush,Saare questions nahi karne na exercise ke,WhatsApp Chat with Krishna
2022-12-19 13:03:00,Ayush,Acha chod I'll text you as soon as I complete relations and functions,WhatsApp Chat with Krishna
2022-12-19 13:03:00,Krishna,I do all,WhatsApp Chat with Krishna
2022-12-19 13:04:00,Ayush,Yesss,WhatsApp Chat with Krishna
2022-12-19 13:04:00,Ayush,Tu bhi,WhatsApp Chat with Krishna
2022-12-19 13:04:00,Ayush,Jaa,WhatsApp Chat with Krishna
2022-12-19 13:04:00,Krishna,Haa,WhatsApp Chat with Krishna
2022-12-19 13:04:00,Krishna,Bye,WhatsApp Chat with Krishna
2022-12-19 13:04:00,Ayush,Byeeee,WhatsApp Chat with Krishna
2022-12-19 17:43:00,Krishna,Hey,WhatsApp Chat with Krishna
2022-12-19 18:04:00,Ayush,Hiii,WhatsApp Chat with Krishna
2022-12-19 18:13:00,Ayush,So i started reading psychology of money,WhatsApp Chat with Krishna
2022-12-19 18:13:00,Ayush,And then I got bored,WhatsApp Chat with Krishna
2022-12-19 18:13:00,Krishna,Hogaya ?,WhatsApp Chat with Krishna
2022-12-19 18:13:00,Ayush,4 exercises hogaye,WhatsApp Chat with Krishna
2022-12-19 18:15:00,Krishna,Oooo,WhatsApp Chat with Krishna
2022-12-19 18:16:00,Ayush,bol kuch,WhatsApp Chat with Krishna
2022-12-19 18:21:00,Krishna,This is so traumatising,WhatsApp Chat with Krishna
2022-12-19 18:22:00,Krishna,Bore ho raha hai,WhatsApp Chat with Krishna
2022-12-19 18:23:00,Ayush,I mean obviously,WhatsApp Chat with Krishna
2022-12-19 18:23:00,Ayush,+1,WhatsApp Chat with Krishna
2022-12-19 18:23:00,Ayush,Padhai ki tune,WhatsApp Chat with Krishna
2022-12-19 18:24:00,Krishna,Puch raha hai ya bata raha hai?,WhatsApp Chat with Krishna
2022-12-19 18:24:00,Krishna,[URL],WhatsApp Chat with Krishna
2022-12-19 18:25:00,Ayush,Wanna play this,WhatsApp Chat with Krishna
2022-12-19 18:25:00,Ayush,rhetorical question tha,WhatsApp Chat with Krishna
2022-12-19 18:26:00,Ayush,I think I'm going to start playing table tennis,WhatsApp Chat with Krishna
2022-12-19 18:33:00,Krishna,Ohhhh nice,WhatsApp Chat with Krishna
2022-12-19 18:34:00,Ayush,BAAAT KARRR,WhatsApp Chat with Krishna
2022-12-19 18:38:00,Ayush,Yes,WhatsApp Chat with Krishna
2022-12-19 18:38:00,Ayush,Go first,WhatsApp Chat with Krishna
2022-12-19 18:38:00,Krishna,Pch,WhatsApp Chat with Krishna
2022-12-19 18:38:00,Krishna,Uh uh truth or truth khelna hai?,WhatsApp Chat with Krishna
2022-12-19 18:39:00,Ayush,GO,WhatsApp Chat with Krishna
2022-12-19 18:39:00,Krishna,Pch kyu,WhatsApp Chat with Krishna
2022-12-19 18:40:00,Krishna,What is your most embarassing experience,WhatsApp Chat with Krishna
2022-12-19 18:40:00,Ayush,Time please,WhatsApp Chat with Krishna
2022-12-19 18:40:00,Ayush,OMG YOUR PFPPO,WhatsApp Chat with Krishna
2022-12-19 18:40:00,Krishna,Yes,WhatsApp Chat with Krishna
2022-12-19 18:41:00,Ayush,YOU'RE THE PRETTIEST,WhatsApp Chat with Krishna
2022-12-19 18:41:00,Krishna,OMG,WhatsApp Chat with Krishna
2022-12-19 18:41:00,Krishna,Bhai you hyping me up is literally poore din ka best part,WhatsApp Chat with Krishna
2022-12-19 18:42:00,Ayush,And in the bus,WhatsApp Chat with Krishna
2022-12-19 18:42:00,Ayush,I think it was first grade,WhatsApp Chat with Krishna
2022-12-19 18:42:00,Ayush,Uh,WhatsApp Chat with Krishna
2022-12-19 18:42:00,Ayush,Love it,WhatsApp Chat with Krishna
2022-12-19 18:43:00,Ayush,I peed my pants,WhatsApp Chat with Krishna
2022-12-19 18:43:00,Ayush,And everybody was laughing at me,WhatsApp Chat with Krishna
2022-12-19 18:43:00,Ayush,And i got out of the bus crying,WhatsApp Chat with Krishna
2022-12-19 18:44:00,Krishna,Ohhhh,WhatsApp Chat with Krishna
2022-12-19 18:44:00,Krishna,I wanna see chotu you,WhatsApp Chat with Krishna
2022-12-19 18:44:00,Ayush,There's like a phase of me that refused to click pictures,WhatsApp Chat with Krishna
2022-12-19 18:45:00,Ayush,So in a certain timeline i literally don't have my pics,WhatsApp Chat with Krishna
2022-12-19 18:48:00,Ayush,I wanna see chotu you,WhatsApp Chat with Krishna
2022-12-19 18:48:00,Krishna,Wowww,WhatsApp Chat with Krishna
2022-12-19 18:49:00,Krishna,You have seen,WhatsApp Chat with Krishna
2022-12-19 18:50:00,Ayush,No,WhatsApp Chat with Krishna
2022-12-19 18:50:00,Ayush,I DID NOT,WhatsApp Chat with Krishna
2022-12-19 18:50:00,Krishna,<Media omitted>,WhatsApp Chat with Krishna
2022-12-19 18:50:00,Krishna,Pfp tha na,WhatsApp Chat with Krishna
2022-12-19 18:50:00,Ayush,Ooof your pfp,WhatsApp Chat with Krishna
2022-12-19 18:50:00,Ayush,Oh,WhatsApp Chat with Krishna
2022-12-19 18:50:00,Ayush,Right,WhatsApp Chat with Krishna
2022-12-19 18:51:00,Ayush,Middle school photos?,WhatsApp Chat with Krishna
2022-12-19 18:51:00,Ayush,You were a chubby kid,WhatsApp Chat with Krishna
2022-12-19 18:52:00,Krishna,Ik ik,WhatsApp Chat with Krishna
2022-12-19 18:52:00,Krishna,Nahi yaar,WhatsApp Chat with Krishna
2022-12-19 18:53:00,Ayush,Those are the most worth it ones,WhatsApp Chat with Krishna
2022-12-19 18:53:00,Ayush,The time when your milk teeth fall off,WhatsApp Chat with Krishna
2022-12-19 18:53:00,Ayush,When you look horrible but not at all insecure about ANYTHING,WhatsApp Chat with Krishna
2022-12-19 19:00:00,Krishna,Most embarassing ones,WhatsApp Chat with Krishna
2022-12-19 19:00:00,Krishna,Ughh can feel it,WhatsApp Chat with Krishna
2022-12-19 19:00:00,Krishna,Yeaaa,WhatsApp Chat with Krishna
2022-12-19 19:01:00,Krishna,It was not what we looked like It was the cringey shit we did,WhatsApp Chat with Krishna
2022-12-19 19:02:00,Ayush,When I come to clg I'm letting the inner kid out,WhatsApp Chat with Krishna
2022-12-19 19:02:00,Ayush,Exactly,WhatsApp Chat with Krishna
2022-12-19 19:05:00,Ayush,Chal Mera truth,WhatsApp Chat with Krishna
2022-12-19 19:05:00,Ayush,What's the saddest point in your life?,WhatsApp Chat with Krishna
2022-12-19 19:10:00,Krishna,"Uhh during covid, last year, my family members had a huge fight and those 3-4 days were very depressing",WhatsApp Chat with Krishna
2022-12-19 19:11:00,Krishna,That was the saddest i have ever been,WhatsApp Chat with Krishna
2022-12-19 19:17:00,Ayush,Ohhh,WhatsApp Chat with Krishna
2022-12-19 19:17:00,Ayush,Chal your question,WhatsApp Chat with Krishna
2022-12-19 19:17:00,Krishna,Haa,WhatsApp Chat with Krishna
2022-12-19 19:18:00,Ayush,grab my tits,WhatsApp Chat with Krishna
2022-12-19 19:18:00,Krishna,Wow,WhatsApp Chat with Krishna
2022-12-19 19:18:00,Krishna,If you were to be the opposite gender for an hour what would be the first thing you do?,WhatsApp Chat with Krishna
2022-12-19 19:19:00,Ayush,What would you do?,WhatsApp Chat with Krishna
2022-12-19 19:19:00,Krishna,Enjoy my freedom as a guy,WhatsApp Chat with Krishna
2022-12-19 19:19:00,Krishna,Definitely,WhatsApp Chat with Krishna
2022-12-19 19:19:00,Ayush,I'd wash utensils,WhatsApp Chat with Krishna
2022-12-19 19:19:00,Ayush,Like what,WhatsApp Chat with Krishna
2022-12-19 19:20:00,Ayush,To roam around at night?,WhatsApp Chat with Krishna
2022-12-19 19:20:00,Ayush,1 hour mai aise konse freedom enjoy karegi,WhatsApp Chat with Krishna
2022-12-19 19:27:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-19 19:39:00,Krishna,Yesss,WhatsApp Chat with Krishna
2022-12-19 19:40:00,Krishna,Pch daal de fantasies pe paani,WhatsApp Chat with Krishna
2022-12-19 19:41:00,Ayush,Being a guy is harder.,WhatsApp Chat with Krishna
2022-12-19 19:42:00,Krishna,Yea but being a girl is definitely more,WhatsApp Chat with Krishna
2022-12-19 19:42:00,Ayush,Arguable,WhatsApp Chat with Krishna
2022-12-19 19:42:00,Krishna,Let's not go there The conversation might end w me hating you,WhatsApp Chat with Krishna
2022-12-19 19:43:00,Ayush,"Don't wanna lose you out of a ""who's life is harder"" debate",WhatsApp Chat with Krishna
2022-12-19 19:44:00,Krishna,Yes same,WhatsApp Chat with Krishna
2022-12-19 19:44:00,Ayush,When is 12th ki farewell trip?,WhatsApp Chat with Krishna
2022-12-19 19:45:00,Ayush,<Media omitted>,WhatsApp Chat with Krishna
2022-12-19 19:46:00,Krishna,Patani,WhatsApp Chat with Krishna
2022-12-19 19:46:00,Ayush,Pch,WhatsApp Chat with Krishna
2022-12-19 19:47:00,Krishna,Ayush you can directly tell me if you want me to hate you,WhatsApp Chat with Krishna
2022-12-19 19:47:00,Ayush,Sorry sorry sorry,WhatsApp Chat with Krishna
2022-12-19 19:48:00,Ayush,Pch naii,WhatsApp Chat with Krishna
2022-12-19 19:48:00,Ayush,Mad or what,WhatsApp Chat with Krishna
2022-12-19 19:48:00,Krishna,Mad at you fs,WhatsApp Chat with Krishna
2022-12-19 19:48:00,Ayush,It was a joke,WhatsApp Chat with Krishna
2022-12-19 19:48:00,Ayush,Ughhh,WhatsApp Chat with Krishna
2022-12-19 19:48:00,Krishna,No jokes on women,WhatsApp Chat with Krishna
2022-12-19 19:48:00,Ayush,Okay,WhatsApp Chat with Krishna
2022-12-19 19:49:00,Krishna,Issogay,WhatsApp Chat with Krishna
2022-12-19 19:49:00,Ayush,Sorry,WhatsApp Chat with Krishna
2022-12-19 19:50:00,Ayush,I love you the most,WhatsApp Chat with Krishna
